"Alpha","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,18,0.2,0.7,0,0.7,0.2,0,0.4,0,0,0,0,-0.5,-0.6,0,1,0,0,0,-0.2,0.7
1,19,0,0,-0.2,0,0,0.2,-0.8,-1,0,0,0,0.7,-1,0,0.5,1.1,0,0,0.6,-1.2
1,20,0,0.9,1,-1,0.7,-1.2,-0.6,-0.7,0,0,0,0.7,0,0,0,0,0,0.5,0,0.3
1,21,-0.5,-0.6,0,1.1,0,0.3,0,0,0.5,0,-1,0,-0.5,0,0,-0.7,0,1.2,-0.2,0
1,22,0.7,-0.2,-0.4,0,0,-0.7,0,-0.7,0,0,0.5,0,0,1,-0.9,-1.1,0,0.3,0,0
1,23,0,0.5,0.8,-0.2,0.6,-0.3,0,0,0.8,0.4,0.5,0,0,0,0,0.5,-0.5,0,0,0
1,24,-0.3,-0.3,0,0,0,1.2,0,0,0.4,0,0.8,1,0,-0.8,1.1,0,0,1.1,0,1.2
1,25,1.2,0,0,0,-1,-0.2,0,-1.1,1.1,-0.6,0,1,0,0,0,0,0,1.1,-1.2,1.2
1,26,0,-0.9,-1.2,-0.4,0.8,0,-0.5,0.1,-0.9,0,0,0,0,0,0.1,0,0,0.9,-0.7,0
1,27,-1.2,-0.5,0,0,0,0,0,0.8,-0.8,0.9,0,0.6,0,0,0,0.4,-0.2,-0.2,1,0
1,28,-0.6,0,0,0,-0.9,-0.8,0,-0.7,0,1.1,1.2,0,-0.2,0.8,-0.2,0,0,0,0.3,0
1,29,0,0,-0.1,0,0,0.9,0,-0.2,0,0,0.8,-0.4,0.4,0.5,0,0.7,0,-0.3,0,1
1,30,0,0,0,0.6,0.4,0,0.2,0.2,0,-0.7,0.4,0.8,-0.7,0,0,0,1.1,0,0.4,0
1,31,1.2,0,-0.3,0,0,0,0,0,-0.8,-0.2,0,0,-0.9,-0.9,-0.2,-0.5,-1,0,0,-0.7
1,32,0.2,0.7,-1,0.4,0,0.3,0,0.5,0,-0.6,0,0,0.7,0.3,0,-0.6,0,0,0,0
1,33,0,-0.3,0,0,0,1.1,0,0,0.9,-0.8,1.1,0,-1.2,0.3,0,0.8,0,-1.2,0.6,0
1,34,0,-0.5,0,1,0,-0.3,-0.7,-1,0,0,0,0,0,-0.8,-0.1,0,-0.9,-0.9,-0.9,0
1,35,0,0,-0.2,0,0,0,0,0,0,1.2,-0.2,0.8,-0.9,-0.2,0,0,0.3,0.3,-0.4,-0.5
1,36,-0.7,0,0.1,0,0,0.6,1.1,0,0,0,0.2,0,0,0.9,-0.8,0,-1,0.8,0,-0.8
1,37,0,0,0,0,0,0,0.6,0,-0.8,0.9,-0.7,0.1,0,1,0,-0.9,0.6,-0.3,1.1,0
1,38,0.8,0,0.8,0.4,0,0,0,0.2,0,0,0,0,0,0.3,0.9,0,-0.5,0.9,1,-0.2
1,39,0.9,1.1,0,0.7,0,-0.1,0,-1.1,0,0,0.9,0,0,0.9,-0.8,0,0.1,0,0.7,0
1,40,0,0,-1,-0.4,1.2,0,0,0,-0.1,0,-0.3,-0.5,-1.2,0,0,1.1,-0.8,0.5,0,0
1,41,0.1,0,-1,-0.6,0.8,-0.6,-0.6,-1,0,-1,0,0,0,0,0,0,-0.7,-0.5,0,0
1,42,-0.1,1,0,0.4,-0.7,0,0,0,0.1,0.8,0,0,0,1,0,0,-0.9,0,-1,-1.1
1,43,0,-0.8,0,0,-1.2,0,0,0,1,0.5,0.9,1,-0.2,0,-0.3,0.6,0,0,1,0
1,44,0.9,1.2,0,0,0.9,0,-0.5,-1.1,-1.1,0,0,0.9,0,-1.2,-0.5,0,-0.8,0,0,0
1,45,-0.6,0,0,0.2,-0.7,0,0,-0.1,0,-0.8,0,0.4,0,1.2,0,-0.2,-1,0,-0.3,0
1,46,-0.3,0,-0.4,0,0,0,0,0,0,0.9,0.4,0.5,0.7,0.5,-0.5,0.7,0,0,0,0.6
1,47,0,0,-0.7,0.9,0,1,0,0,1.2,1,0,0.5,-0.1,0,1,0,0,0,-0.3,-0.9
1,48,0.3,0,-1.1,0,0,1,0.7,0.9,1,0,0.2,0,-0.7,0,0,0.1,0,0,0.6,0
1,49,0,0.6,0,0.6,0,0.5,-0.2,0,1,0,0.8,-1,0,0.7,0,-1,-0.2,0,0,0
1,50,0,0,0.4,0.1,0,0,0,-0.2,-0.4,1.2,-0.6,0,1,-0.3,0,0,-1,0.4,0,0
1,51,1.1,0,-0.5,0,0,-1,-0.5,0,0,-0.8,0.9,0.8,-1,0,0,0,0.9,0,-0.4,0
1,52,0,0.8,0,0,1.1,0,0.2,0,-0.9,1.1,0,-1.1,0,0,0.9,-0.2,0.2,0,-0.9,0
1,53,0,0,-0.7,0.7,0,-0.4,0,0,-1.1,-0.4,0,0,0,0.4,0,0,-1.1,0.4,-0.4,0.5
1,54,-1,0.5,0,0.2,0.5,-0.2,0,0,0,0,0.3,0,0,0.9,0,-0.4,0,0.9,-0.4,0
1,55,0.9,0,0,0.9,0,0,0,-1,-0.9,-0.6,0,-0.3,-0.9,0,1.1,0,0.8,-0.8,0,0
1,56,0,1.1,0,0,0,-1,0.8,0,0,0.9,0,0,0.5,0,-0.8,-0.4,0,0.7,1.1,0.3
1,57,0,0,1,1.1,0,0.9,0,0,0.1,0,0,-0.4,1,-0.9,0,-0.2,-0.4,1,0,0
1,58,0,-0.4,1.1,0.4,0,-0.6,0,0,0.2,0,0,-0.4,0.6,0,0,-0.7,-1,0.8,0,0
1,59,1.2,1.1,0,0.2,0,1,0,0,0.3,0,0.4,0.3,0,0,1,0.9,0,0,0,-0.6
1,60,-1,-0.1,0,-0.4,-1.1,0,0,1.2,-1.1,-0.8,0,0,-0.4,0,0,0,1.1,0,0,-0.4
1,61,-0.6,0,0.3,0.8,0.5,0,0,0,0,-0.6,0,0,0,-0.4,0,-0.7,0,1.1,1,0.5
1,62,0,-1,-0.6,0,0,0,0.3,-0.1,0,-0.9,0.5,0.5,-0.8,0,0,1.2,0.3,0,0,0
1,63,0.9,-0.1,0,0.1,0.4,-0.7,0,0,0,0,-0.2,0,0,1,0,-0.2,0,-0.5,0,-0.6
1,64,0,0,1.1,0.5,0,0,1.1,0,0,-1.1,-0.7,-0.8,0,0.9,-0.5,0,0,-1.1,0.3,0
1,65,0,0,-0.7,0,0,-0.9,0,0,0.1,-0.8,0.9,0,0.8,1.1,-1,-1.2,0,0,-1,0
1,66,0.9,0.9,0,0,-0.6,0,-1.2,0,0,-0.4,-0.4,0,0,0,0.2,-0.7,0.5,0.9,0,0
1,67,0,-1.1,0.6,0.3,0,0,0.7,0,0.9,0.5,-0.8,0,-0.7,0,-0.2,0,0,0,0,0.9
1,68,0.3,0.9,-1,0.1,0,0.7,0,-0.4,0,0,0,-0.6,0,0.1,0,0,0,0,0.5,0.3
1,69,0,0,-0.9,0,0.8,0,0,0,-0.4,-0.8,0,1.2,0,-0.7,0,-0.6,-1.1,0.5,-0.9,0
1,70,0,-1,1.2,0.3,0,-0.9,0,0,0,0.2,0,-0.7,0,0,-0.7,0,-0.3,0,-0.7,-0.6
1,71,-1.1,0,0,-0.4,0,0,-0.5,-0.6,0,0,0,0.2,-0.5,0.2,-1.1,0,0.9,1.2,0,0
1,72,0,0,0.2,0.1,0,0.7,0,0,-0.2,-1.1,0,0,0.5,0,0,0.1,0,0.3,0.4,-0.4
1,73,0,0,0,0.9,0,-0.7,0,0,-0.5,1,0,0,0.6,0.8,1.2,0.9,0,-1.2,0,1.1
1,74,0,0,-0.5,0,0.2,0,1,-0.8,-1.1,-0.7,0.8,0,0.5,0,-0.2,0,0,0,0,1.1
1,75,0,0,-0.1,0,0,-0.8,0,0.3,0,0,-0.5,0.6,0,0,-0.5,0,-0.9,-0.1,1.1,0.1
1,76,0,-0.8,-0.8,0,1,0.2,0.7,0,1,-0.4,0,0,-1.1,0,0,0,0.5,0,0,-1.2
1,77,0.4,0,0,-1.1,0,0,-1.1,0.7,-0.1,0,0.8,-0.7,0,0.4,0.8,0,0,0,0,0.9
1,78,-0.6,0,0,0,-1.2,-0.7,0,0.8,0.4,0,0,-1.2,0,0.5,0.1,0.2,0,0,0,0.9
1,79,0,0,0.2,0,0,-0.6,-1,0.7,0,-1,0,0,-1.1,-1.1,0.9,0.4,-0.4,0,0,0
1,80,-0.3,0,0.9,-1,0,-0.6,0,0,0,0.8,0.1,0,0,0,0.7,0,0,-0.8,-0.7,0.7
1,81,0,-1.1,0.1,0.8,0,0,-0.8,0,0,-0.3,0.1,0.2,0,0.4,-0.3,0,0,0,-0.5,0
1,82,0.9,-0.6,1.1,-0.9,0,0,0,0.3,0,0,0,1.1,-0.4,0,-0.5,0,0,-1.1,0,0.4
1,83,0.9,0,-0.9,-0.8,0.9,0,0,0,1,1.2,-0.2,0,0,0,-0.2,0,0,-0.8,-0.9,0
1,84,0,0,0.4,-0.9,-0.2,0.6,0.4,-0.6,0,0,0.2,-0.7,0,0,0,-0.9,-1.1,0,0,0
1,85,0.9,0,0.4,0,0,0.5,0.9,0.4,0,-0.3,0.7,0,0,-0.8,-0.7,0,0,0,0,0.6
1,86,0,-0.6,0.7,0,0,0,1.2,0,-0.7,-1,0,0.9,1,0,0,-1,0,1,0,0.3
1,87,-0.3,0.1,-0.2,0,0,0,0.3,0.7,0,0,0.5,0,0,1,1.1,-0.7,0,-1.1,0,0
1,88,0,0.5,-1,0,0,0,-0.6,1.1,0.8,0.3,-0.5,-1,-0.2,0,-0.3,0,0,0,0,0
1,89,0,0.3,0,0,0,0.8,0,1,0.7,0,0,-0.2,-0.6,0.2,0.1,0,0,0,0.7,0.6
1,90,0,0.5,0.8,0.3,0,0.3,-1.1,0,0,1.2,0.4,0,-0.8,0.4,-0.1,0,0,0,0,0
1,91,0,-0.4,0.3,-0.2,0,0.2,-0.3,-0.8,0,0,0.8,0,0.3,0,0,0,0,-0.2,-0.5,0
1,92,-0.5,1,0,0,0,0,0,0.3,-1.1,0,-1.2,0,-0.4,-0.6,0,0.8,0,0,0.7,0.9
1,93,0,-0.9,0,-0.4,0,-1.1,0,-1,0,0,0.4,1.1,0,0.2,1.2,-1.1,0,0,0,-0.2
1,94,-0.2,0,-0.2,0.3,-0.1,0,-1.2,-0.5,0,0,0,0,0,0,-0.6,0,0,1,0.8,0.6
1,95,-0.4,-0.5,0,-0.7,-1.1,0,0,0,-0.9,0,0,0.5,0.3,0.7,0,0.6,0,0,0,0.5
1,96,-0.1,0.2,0,-0.4,0,0,-0.6,0.6,0.3,0,0,-0.8,0.3,1.2,0,0,0,0,0,0.6
1,97,0.8,0,-1.1,0.9,0.5,0,0,0,-0.4,0,0,0,0.4,1.2,-0.4,0.3,0,0,0,-0.8
1,98,0,0.8,0,0.1,1.2,-0.7,-0.6,-0.2,0,0,0,0.7,0.5,-0.7,-1.2,0,0,0,0,0
1,99,0.5,0,0.7,1.1,0,1.2,0,0,0.3,0.9,0,0,0,0,0,1.1,0,0.1,1.2,1.2
1,100,0,0,-1,0,0,-0.4,-0.7,-0.8,1,0,0,0,1.1,-0.3,0,-0.1,0,0,0.9,-0.2
