"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-05,3,"prot50_income",-1,-0.905973522853913,1
0.5,1e-05,3,"prot50_child",-0.9,-0.717769390697725,1
0.5,1e-05,3,"invasive_male",0,0.082453521596971,1
0.5,1e-05,3,"invasive_age",0,0.0170859780052815,1
0.5,1e-05,3,"invasive_income",-1.2,-1.19545144174194,1
0.5,1e-05,3,"invasive_child",1.1,1.01785433625894,1
0.5,1e-05,4,"ASC2_male",0,-0.153318750774988,1
0.5,1e-05,4,"ASC2_age",-0.4,-0.447950627872046,1
0.5,1e-05,4,"ASC2_income",0,-0.0430471038868108,1
0.5,1e-05,4,"ASC2_child",-0.8,-0.801510000515505,1
0.5,1e-05,4,"ASC3_male",0,-0.171603636394467,1
0.5,1e-05,4,"ASC3_age",1.1,1.01303970980455,1
0.5,1e-05,4,"ASC3_income",0,-0.0741387043779684,1
0.5,1e-05,4,"ASC3_child",0,-0.133119395954981,1
0.5,1e-05,4,"prot25_male",0,-3.32787376430622e-06,0
0.5,1e-05,4,"prot25_age",-0.7,-0.608082268139957,1
0.5,1e-05,4,"prot25_income",0,0.042998728065506,1
0.5,1e-05,4,"prot25_child",0,0.0991510578538742,1
0.5,1e-05,4,"prot50_male",0.4,0.482724805025997,1
0.5,1e-05,4,"prot50_age",1,1.05999907856968,1
0.5,1e-05,4,"prot50_income",0,-0.0233294923041878,1
0.5,1e-05,4,"prot50_child",-1.1,-1.0507363348977,1
0.5,1e-05,4,"invasive_male",-1.1,-1.22075413807555,1
0.5,1e-05,4,"invasive_age",-1,-1.01933217561386,1
0.5,1e-05,4,"invasive_income",-0.5,-0.560901225676687,1
0.5,1e-05,4,"invasive_child",0,-0.126973732522706,1
0.5,1e-05,5,"ASC2_male",0,-0.0147967084155875,1
0.5,1e-05,5,"ASC2_age",0.9,0.944619143182295,1
0.5,1e-05,5,"ASC2_income",-0.6,-0.524155405086217,1
0.5,1e-05,5,"ASC2_child",-0.6,-0.548047630027624,1
0.5,1e-05,5,"ASC3_male",0,-0.000767819628294029,1
0.5,1e-05,5,"ASC3_age",0,0.0410922428945693,1
0.5,1e-05,5,"ASC3_income",1,1.02226394389549,1
0.5,1e-05,5,"ASC3_child",-0.7,-0.713796373005854,1
0.5,1e-05,5,"prot25_male",1,1.12691332444889,1
0.5,1e-05,5,"prot25_age",0,-0.0254032624574355,1
0.5,1e-05,5,"prot25_income",-0.6,-0.680100288778972,1
0.5,1e-05,5,"prot25_child",0,0.0214859334111665,1
0.5,1e-05,5,"prot50_male",0.6,0.62978128163267,1
0.5,1e-05,5,"prot50_age",0,0.0352338315356039,1
0.5,1e-05,5,"prot50_income",0.7,0.671011848955981,1
0.5,1e-05,5,"prot50_child",0,-0.0342902215945608,1
0.5,1e-05,5,"invasive_male",0.9,0.943083736417765,1
0.5,1e-05,5,"invasive_age",0,-0.024625546893368,1
0.5,1e-05,5,"invasive_income",0,-0.0281700167009532,1
0.5,1e-05,5,"invasive_child",0,-0.0605830589818991,1
0.5,1e-05,6,"ASC2_male",0.6,0.44329628221154,1
0.5,1e-05,6,"ASC2_age",0.9,0.850139437851032,1
0.5,1e-05,6,"ASC2_income",0,0.0199317707744482,1
0.5,1e-05,6,"ASC2_child",0,-0.225897575388868,1
0.5,1e-05,6,"ASC3_male",0,-0.111071844508754,1
0.5,1e-05,6,"ASC3_age",0,-0.0297856935292496,1
0.5,1e-05,6,"ASC3_income",0,-0.0526122931005826,1
0.5,1e-05,6,"ASC3_child",1.2,1.17529996490476,1
0.5,1e-05,6,"prot25_male",-0.6,-0.467755588086447,1
0.5,1e-05,6,"prot25_age",-0.6,-0.633003171506078,1
0.5,1e-05,6,"prot25_income",0,0.000112917773311459,1
0.5,1e-05,6,"prot25_child",0,0.107815968151882,1
0.5,1e-05,6,"prot50_male",0,0.0144547179101949,1
0.5,1e-05,6,"prot50_age",-1.1,-1.04086738465639,1
0.5,1e-05,6,"prot50_income",-0.5,-0.471220262858186,1
0.5,1e-05,6,"prot50_child",-0.5,-0.348020641580017,1
0.5,1e-05,6,"invasive_male",0,-0.0160731550073116,1
0.5,1e-05,6,"invasive_age",1,1.0327484850696,1
0.5,1e-05,6,"invasive_income",0,0.00403210960444811,1
0.5,1e-05,6,"invasive_child",1,1.06434647654489,1
0.5,1e-05,7,"ASC2_male",0.9,0.802594223209507,1
0.5,1e-05,7,"ASC2_age",0,-0.0686501020373459,1
0.5,1e-05,7,"ASC2_income",0,-6.00312681234702e-06,0
0.5,1e-05,7,"ASC2_child",1.2,1.16779355592333,1
0.5,1e-05,7,"ASC3_male",-0.8,-0.988193992622662,1
0.5,1e-05,7,"ASC3_age",0,-0.0212468038301036,1
0.5,1e-05,7,"ASC3_income",0,-0.00651685885865209,1
0.5,1e-05,7,"ASC3_child",-1.1,-1.14139467461368,1
0.5,1e-05,7,"prot25_male",1.2,1.24751071877223,1
0.5,1e-05,7,"prot25_age",0.9,0.871422243176929,1
0.5,1e-05,7,"prot25_income",0,-0.0225872005780687,1
0.5,1e-05,7,"prot25_child",0.8,0.778205981854398,1
0.5,1e-05,7,"prot50_male",0,0.00322218576651143,1
0.5,1e-05,7,"prot50_age",-0.6,-0.557705994492905,1
0.5,1e-05,7,"prot50_income",0,-0.0261887350156782,1
0.5,1e-05,7,"prot50_child",0.8,0.825150886231706,1
0.5,1e-05,7,"invasive_male",0,-0.133819375133029,1
0.5,1e-05,7,"invasive_age",0,-0.035257239458688,1
0.5,1e-05,7,"invasive_income",1.1,1.0774012877762,1
0.5,1e-05,7,"invasive_child",0,-0.101196402382782,1
0.5,1e-05,8,"ASC2_male",0,0.0274049730311107,1
0.5,1e-05,8,"ASC2_age",-1.2,-1.21213008988241,1
0.5,1e-05,8,"ASC2_income",0,0.03521497910628,1
0.5,1e-05,8,"ASC2_child",0,0.288800371767642,1
0.5,1e-05,8,"ASC3_male",-0.5,-0.42150639925652,1
0.5,1e-05,8,"ASC3_age",1,0.946666958100317,1
0.5,1e-05,8,"ASC3_income",0,-0.0388726866127596,1
0.5,1e-05,8,"ASC3_child",1.2,1.40213901156831,1
0.5,1e-05,8,"prot25_male",0,0.318793738810765,1
0.5,1e-05,8,"prot25_age",-0.5,-0.545619781660586,1
0.5,1e-05,8,"prot25_income",0,0.0166982389938794,1
0.5,1e-05,8,"prot25_child",1.1,0.921164011648911,1
0.5,1e-05,8,"prot50_male",1.1,1.31758868869423,1
0.5,1e-05,8,"prot50_age",0,0.0569457168885984,1
0.5,1e-05,8,"prot50_income",-0.5,-0.512112477423103,1
0.5,1e-05,8,"prot50_child",0,-0.172836297064668,1
0.5,1e-05,8,"invasive_male",0,0.23303377761494,1
0.5,1e-05,8,"invasive_age",0.8,0.77540491433143,1
0.5,1e-05,8,"invasive_income",0.6,0.639078319375819,1
0.5,1e-05,8,"invasive_child",0,0.130468101234115,1
0.5,1e-05,9,"ASC2_male",1.1,0.925545866195008,1
0.5,1e-05,9,"ASC2_age",0,0.0229977290145908,1
0.5,1e-05,9,"ASC2_income",0,0.0980226006496189,1
0.5,1e-05,9,"ASC2_child",-1.2,-1.19267708171371,1
0.5,1e-05,9,"ASC3_male",1,0.806998505234927,1
0.5,1e-05,9,"ASC3_age",-0.8,-0.803247946326969,1
0.5,1e-05,9,"ASC3_income",0,0.0960977199833302,1
0.5,1e-05,9,"ASC3_child",-1,-1.02492447194414,1
0.5,1e-05,9,"prot25_male",-0.5,-0.574345180678243,1
0.5,1e-05,9,"prot25_age",0,0.0519287558096488,1
0.5,1e-05,9,"prot25_income",0,-0.100656414204574,1
0.5,1e-05,9,"prot25_child",0,-0.0188121831495459,1
0.5,1e-05,9,"prot50_male",-0.5,-0.360196328761781,1
0.5,1e-05,9,"prot50_age",0.8,0.835314665901094,1
0.5,1e-05,9,"prot50_income",-0.9,-0.874231047137725,1
0.5,1e-05,9,"prot50_child",0,-0.0477046762134991,1
0.5,1e-05,9,"invasive_male",0,-0.0293227520030938,1
0.5,1e-05,9,"invasive_age",0,0.0111934375043078,1
0.5,1e-05,9,"invasive_income",-0.8,-0.723862322071394,1
0.5,1e-05,9,"invasive_child",0,0.00491300760211299,1
0.5,1e-05,10,"ASC2_male",1,0.693955643933673,1
0.5,1e-05,10,"ASC2_age",0,0.0354993348658069,1
0.5,1e-05,10,"ASC2_income",1.2,1.2091802924755,1
0.5,1e-05,10,"ASC2_child",-0.9,-0.91687837391937,1
0.5,1e-05,10,"ASC3_male",0.6,0.271722163955658,1
0.5,1e-05,10,"ASC3_age",-0.6,-0.56748380729415,1
0.5,1e-05,10,"ASC3_income",0,5.60285436630989e-05,1
0.5,1e-05,10,"ASC3_child",0,0.0386062734988363,1
0.5,1e-05,10,"prot25_male",1.1,1.18331915304126,1
0.5,1e-05,10,"prot25_age",0,-0.0702261641128434,1
0.5,1e-05,10,"prot25_income",0,-0.0322892259796887,1
0.5,1e-05,10,"prot25_child",0,0.0189790232787668,1
0.5,1e-05,10,"prot50_male",0.6,0.571541346077026,1
0.5,1e-05,10,"prot50_age",0,-0.0388340863763721,1
0.5,1e-05,10,"prot50_income",0,-0.0325740680385477,1
0.5,1e-05,10,"prot50_child",0.9,0.88917918774758,1
0.5,1e-05,10,"invasive_male",0,-0.235844740545038,1
0.5,1e-05,10,"invasive_age",0.8,0.83770233962445,1
0.5,1e-05,10,"invasive_income",0,-0.0279749879519232,1
0.5,1e-05,10,"invasive_child",-0.9,-0.686055758759313,1
0.5,1e-05,11,"ASC2_male",1.1,0.915096355368031,1
0.5,1e-05,11,"ASC2_age",-0.7,-0.594803177953503,1
0.5,1e-05,11,"ASC2_income",0,-0.00695638688303909,1
0.5,1e-05,11,"ASC2_child",-0.7,-0.67154519384839,1
0.5,1e-05,11,"ASC3_male",0,-0.177828043136993,1
0.5,1e-05,11,"ASC3_age",0,0.104772641081986,1
0.5,1e-05,11,"ASC3_income",-0.8,-0.883860043763998,1
0.5,1e-05,11,"ASC3_child",0,-0.00405781450815008,1
0.5,1e-05,11,"prot25_male",0,0.016928885318375,1
0.5,1e-05,11,"prot25_age",0.8,0.674966270399259,1
0.5,1e-05,11,"prot25_income",0,0.00495195011509368,1
0.5,1e-05,11,"prot25_child",0,-0.033840765056039,1
0.5,1e-05,11,"prot50_male",-1.1,-1.0377249019265,1
0.5,1e-05,11,"prot50_age",0.8,0.67210020930269,1
0.5,1e-05,11,"prot50_income",0.4,0.391427198659095,1
0.5,1e-05,11,"prot50_child",1.2,1.21842171173544,1
0.5,1e-05,11,"invasive_male",0,0.0542713148714183,1
0.5,1e-05,11,"invasive_age",0,-0.0535308433063953,1
0.5,1e-05,11,"invasive_income",-0.5,-0.596364436037944,1
0.5,1e-05,11,"invasive_child",0,-0.0163277254708956,1
0.5,1e-05,12,"ASC2_male",0,-0.167720440231397,1
0.5,1e-05,12,"ASC2_age",0.9,0.82069840698306,1
0.5,1e-05,12,"ASC2_income",0,0.0215758036441294,1
0.5,1e-05,12,"ASC2_child",0,-0.076048982747073,1
0.5,1e-05,12,"ASC3_male",0.8,0.733850086230043,1
0.5,1e-05,12,"ASC3_age",0.5,0.392663648135016,1
0.5,1e-05,12,"ASC3_income",0,-0.00320493301956101,1
0.5,1e-05,12,"ASC3_child",0,-0.00558046920145783,1
0.5,1e-05,12,"prot25_male",0,0.0712103895079939,1
0.5,1e-05,12,"prot25_age",-1,-0.890329225366413,1
0.5,1e-05,12,"prot25_income",0,0.0370612097672357,1
0.5,1e-05,12,"prot25_child",0.5,0.329082496351746,1
0.5,1e-05,12,"prot50_male",-0.9,-0.71582626828051,1
0.5,1e-05,12,"prot50_age",-0.8,-0.599999140166208,1
0.5,1e-05,12,"prot50_income",0,0.0162446870724729,1
0.5,1e-05,12,"prot50_child",0,0.0264999853592937,1
0.5,1e-05,12,"invasive_male",-0.8,-0.535939368792381,1
0.5,1e-05,12,"invasive_age",-1.2,-1.09118085297692,1
0.5,1e-05,12,"invasive_income",-1.1,-0.993197349671601,1
0.5,1e-05,12,"invasive_child",0,-0.000314401667841418,1
0.5,1e-05,13,"ASC2_male",-0.8,-0.790834948327926,1
0.5,1e-05,13,"ASC2_age",-0.5,-0.485003478798357,1
0.5,1e-05,13,"ASC2_income",0,-0.0701023135659323,1
0.5,1e-05,13,"ASC2_child",0,0.0378396082679877,1
0.5,1e-05,13,"ASC3_male",0,-0.0792167076559887,1
0.5,1e-05,13,"ASC3_age",0,-0.00128335911913614,1
0.5,1e-05,13,"ASC3_income",0,-0.0442366441515342,1
0.5,1e-05,13,"ASC3_child",-1.1,-0.968986981200435,1
0.5,1e-05,13,"prot25_male",-0.7,-0.692330233153235,1
0.5,1e-05,13,"prot25_age",0,-0.000713190965997323,1
0.5,1e-05,13,"prot25_income",0.5,0.501840730074961,1
0.5,1e-05,13,"prot25_child",-0.6,-0.38065133143502,1
0.5,1e-05,13,"prot50_male",1,0.978519218005022,1
0.5,1e-05,13,"prot50_age",1,0.979975596614707,1
0.5,1e-05,13,"prot50_income",-0.7,-0.712496312460555,1
0.5,1e-05,13,"prot50_child",0,0.102946139071633,1
0.5,1e-05,13,"invasive_male",0,-8.49545591273684e-05,1
0.5,1e-05,13,"invasive_age",0,0.00151651446379925,1
0.5,1e-05,13,"invasive_income",1,0.912352944429102,1
0.5,1e-05,13,"invasive_child",0,0.0295925172410539,1
0.5,1e-05,14,"ASC2_male",0.8,0.601032901927811,1
0.5,1e-05,14,"ASC2_age",0,-0.0180967138150213,1
0.5,1e-05,14,"ASC2_income",0,-0.00583155433929368,1
0.5,1e-05,14,"ASC2_child",-1.2,-1.22871324876842,1
0.5,1e-05,14,"ASC3_male",-1.2,-1.30483573956003,1
0.5,1e-05,14,"ASC3_age",0,0.0949499856152052,1
0.5,1e-05,14,"ASC3_income",0,-0.0870734911507329,1
0.5,1e-05,14,"ASC3_child",0,0.00432675139571518,1
0.5,1e-05,14,"prot25_male",0,0.0446316976229139,1
0.5,1e-05,14,"prot25_age",-0.5,-0.537949003777848,1
0.5,1e-05,14,"prot25_income",-1.1,-1.11327236193031,1
0.5,1e-05,14,"prot25_child",-0.5,-0.421200818088819,1
0.5,1e-05,14,"prot50_male",0,-0.00991492333824328,1
0.5,1e-05,14,"prot50_age",-1.1,-1.1293158469149,1
0.5,1e-05,14,"prot50_income",1.1,0.987029484535759,1
0.5,1e-05,14,"prot50_child",0,-0.098159114175414,1
0.5,1e-05,14,"invasive_male",0,-0.123136322895035,1
0.5,1e-05,14,"invasive_age",0.7,0.647537869557968,1
0.5,1e-05,14,"invasive_income",0.5,0.520883554066845,1
0.5,1e-05,14,"invasive_child",0,-0.176678819685155,1
0.5,1e-05,15,"ASC2_male",-0.4,-0.369771461764767,1
0.5,1e-05,15,"ASC2_age",-0.8,-0.749409134903021,1
0.5,1e-05,15,"ASC2_income",0.6,0.373714126293984,1
0.5,1e-05,15,"ASC2_child",0,-0.0288677427994632,1
0.5,1e-05,15,"ASC3_male",0,-0.00655296829730577,1
0.5,1e-05,15,"ASC3_age",0,0.0174340092575379,1
0.5,1e-05,15,"ASC3_income",1.1,0.850271556887308,1
0.5,1e-05,15,"ASC3_child",1.2,1.23999815793742,1
0.5,1e-05,15,"prot25_male",0,0.0285258469822807,1
0.5,1e-05,15,"prot25_age",0,0.000150294569171454,1
0.5,1e-05,15,"prot25_income",0,6.22581345062988e-05,1
0.5,1e-05,15,"prot25_child",0.9,0.810364054941422,1
0.5,1e-05,15,"prot50_male",0,0.0340053786400958,1
0.5,1e-05,15,"prot50_age",0.9,0.938504747782324,1
0.5,1e-05,15,"prot50_income",0.5,0.545509075607751,1
0.5,1e-05,15,"prot50_child",0,-0.0425946435476316,1
0.5,1e-05,15,"invasive_male",0,-0.00132008937565096,1
0.5,1e-05,15,"invasive_age",-1.2,-1.17773677313424,1
0.5,1e-05,15,"invasive_income",0,-0.103308935687956,1
0.5,1e-05,15,"invasive_child",1,0.974437436580593,1
0.5,1e-05,16,"ASC2_male",1.1,1.08189475285206,1
0.5,1e-05,16,"ASC2_age",1,1.02511829293015,1
0.5,1e-05,16,"ASC2_income",0,0.0463041104522325,1
0.5,1e-05,16,"ASC2_child",0,-0.0966370131219695,1
0.5,1e-05,16,"ASC3_male",0.9,0.899128924810431,1
0.5,1e-05,16,"ASC3_age",0,0.0166250741511896,1
0.5,1e-05,16,"ASC3_income",0,0.0368792202793846,1
0.5,1e-05,16,"ASC3_child",-1,-1.10565682734798,1
0.5,1e-05,16,"prot25_male",0,-0.208223700043839,1
0.5,1e-05,16,"prot25_age",0.5,0.499134797011911,1
0.5,1e-05,16,"prot25_income",0,-0.0194460862888253,1
0.5,1e-05,16,"prot25_child",0,0.0712852087764072,1
0.5,1e-05,16,"prot50_male",0.9,0.77709350774252,1
0.5,1e-05,16,"prot50_age",0.7,0.716781531404266,1
0.5,1e-05,16,"prot50_income",0,-0.0512387525273716,1
0.5,1e-05,16,"prot50_child",-0.5,-0.307993016128618,1
0.5,1e-05,16,"invasive_male",-0.6,-0.803573660542524,1
0.5,1e-05,16,"invasive_age",0,0.10502508962559,1
0.5,1e-05,16,"invasive_income",0.5,0.441829137270139,1
0.5,1e-05,16,"invasive_child",0,0.0261341220008768,1
0.5,1e-05,17,"ASC2_male",0.7,0.693173047457258,1
0.5,1e-05,17,"ASC2_age",-1,-1.14800571734139,1
0.5,1e-05,17,"ASC2_income",1,1.16768179302387,1
0.5,1e-05,17,"ASC2_child",0.9,0.911232368785227,1
0.5,1e-05,17,"ASC3_male",0,-0.182042411516194,1
0.5,1e-05,17,"ASC3_age",0,-0.0896315320688779,1
0.5,1e-05,17,"ASC3_income",0.8,0.958791883241904,1
0.5,1e-05,17,"ASC3_child",-0.6,-0.696094474857759,1
0.5,1e-05,17,"prot25_male",0,-0.035689675538373,1
0.5,1e-05,17,"prot25_age",0,0.0655946556175891,1
0.5,1e-05,17,"prot25_income",0,-0.0368678802159619,1
0.5,1e-05,17,"prot25_child",-0.9,-0.997163668176266,1
0.5,1e-05,17,"prot50_male",0,-0.0933834349347781,1
0.5,1e-05,17,"prot50_age",0,0.0556288108777625,1
0.5,1e-05,17,"prot50_income",0.6,0.580036573480255,1
0.5,1e-05,17,"prot50_child",-1.2,-1.24932710531952,1
0.5,1e-05,17,"invasive_male",0,-0.0948056767841907,1
0.5,1e-05,17,"invasive_age",0,-0.103033926886525,1
0.5,1e-05,17,"invasive_income",0,0.0174709354421074,1
0.5,1e-05,17,"invasive_child",0.9,0.813240880188171,1
0.5,1e-05,18,"ASC2_male",0,-0.0607750250411359,1
0.5,1e-05,18,"ASC2_age",0,0.0676747059850574,1
0.5,1e-05,18,"ASC2_income",0.5,0.41050378431525,1
0.5,1e-05,18,"ASC2_child",0,0.114481871005099,1
0.5,1e-05,18,"ASC3_male",0.5,0.500955548345235,1
0.5,1e-05,18,"ASC3_age",0,0.0362676851190249,1
0.5,1e-05,18,"ASC3_income",0.8,0.713724661995039,1
0.5,1e-05,18,"ASC3_child",0,0.207283401491978,1
0.5,1e-05,18,"prot25_male",0,0.0678547431266061,1
0.5,1e-05,18,"prot25_age",0.5,0.37047317957641,1
0.5,1e-05,18,"prot25_income",0,0.0767543192921438,1
0.5,1e-05,18,"prot25_child",1,1.01091182504562,1
0.5,1e-05,18,"prot50_male",-0.9,-0.808398436271575,1
0.5,1e-05,18,"prot50_age",0,-0.102264689382665,1
0.5,1e-05,18,"prot50_income",0,-0.0154325123513455,1
0.5,1e-05,18,"prot50_child",0,0.161390682675649,1
0.5,1e-05,18,"invasive_male",-1,-1.00820875707576,1
0.5,1e-05,18,"invasive_age",0.4,0.379145668628006,1
0.5,1e-05,18,"invasive_income",-0.7,-0.687707746194427,1
0.5,1e-05,18,"invasive_child",-0.4,-0.217556397176035,1
0.5,1e-05,19,"ASC2_male",0,-0.0622098522190108,1
0.5,1e-05,19,"ASC2_age",1.2,1.14151884656332,1
0.5,1e-05,19,"ASC2_income",0,-0.00138756292144835,1
0.5,1e-05,19,"ASC2_child",0,0.112735465290721,1
0.5,1e-05,19,"ASC3_male",0.4,0.370540921109521,1
0.5,1e-05,19,"ASC3_age",0,-0.0477989555496541,1
0.5,1e-05,19,"ASC3_income",0.8,0.781432149338818,1
0.5,1e-05,19,"ASC3_child",0,0.115101051823564,1
0.5,1e-05,19,"prot25_male",0,-4.91266668643113e-06,0
0.5,1e-05,19,"prot25_age",0.5,0.533043802468275,1
0.5,1e-05,19,"prot25_income",-0.4,-0.452885028472221,1
0.5,1e-05,19,"prot25_child",0.8,0.705837778624929,1
0.5,1e-05,19,"prot50_male",0.6,0.579909808830981,1
0.5,1e-05,19,"prot50_age",0,-0.0375790880963373,1
0.5,1e-05,19,"prot50_income",0,-0.0417987426086712,1
0.5,1e-05,19,"prot50_child",0,-0.0395660300427221,1
0.5,1e-05,19,"invasive_male",0.8,0.80291393281692,1
0.5,1e-05,19,"invasive_age",0,-0.0716959509902181,1
0.5,1e-05,19,"invasive_income",0.5,0.479297079657959,1
0.5,1e-05,19,"invasive_child",-0.9,-0.848903663814435,1
0.5,1e-05,20,"ASC2_male",-1,-1.12721103087693,1
0.5,1e-05,20,"ASC2_age",1.1,1.15982772579311,1
0.5,1e-05,20,"ASC2_income",-0.9,-0.963715571260409,1
0.5,1e-05,20,"ASC2_child",0,-7.24141497332872e-05,1
0.5,1e-05,20,"ASC3_male",0,-0.133952755103107,1
0.5,1e-05,20,"ASC3_age",0,0.009372385016904,1
0.5,1e-05,20,"ASC3_income",0,-0.066747982726745,1
0.5,1e-05,20,"ASC3_child",0,-0.0516112411408681,1
0.5,1e-05,20,"prot25_male",0,0.178408856291906,1
0.5,1e-05,20,"prot25_age",0,-0.00775051115004885,1
0.5,1e-05,20,"prot25_income",0.5,0.583378717253261,1
0.5,1e-05,20,"prot25_child",0.6,0.415091805590666,1
0.5,1e-05,20,"prot50_male",0.6,0.71287457284554,1
0.5,1e-05,20,"prot50_age",-1,-0.955701796768322,1
0.5,1e-05,20,"prot50_income",-1.1,-1.018887918895,1
0.5,1e-05,20,"prot50_child",0,-0.0601389796649946,1
0.5,1e-05,20,"invasive_male",0,-0.164023397403692,1
0.5,1e-05,20,"invasive_age",-0.6,-0.563800519947478,1
0.5,1e-05,20,"invasive_income",-0.8,-0.763562385260149,1
0.5,1e-05,20,"invasive_child",0,-0.129751563955478,1
0.5,1e-05,21,"ASC2_male",-0.4,-0.35299204222763,1
0.5,1e-05,21,"ASC2_age",0,-0.026653567693135,1
0.5,1e-05,21,"ASC2_income",0,0.0152435536531436,1
0.5,1e-05,21,"ASC2_child",0.6,0.556722356925912,1
0.5,1e-05,21,"ASC3_male",0,-0.0018580150755256,1
0.5,1e-05,21,"ASC3_age",-0.9,-0.908201123183877,1
0.5,1e-05,21,"ASC3_income",0,0.00655196086559268,1
0.5,1e-05,21,"ASC3_child",-0.6,-0.628211362419292,1
0.5,1e-05,21,"prot25_male",-0.9,-0.820506107612655,1
0.5,1e-05,21,"prot25_age",-0.6,-0.684280391413395,1
0.5,1e-05,21,"prot25_income",0,0.0078265059391158,1
0.5,1e-05,21,"prot25_child",-0.5,-0.61523587159792,1
0.5,1e-05,21,"prot50_male",0.7,0.661323162557873,1
0.5,1e-05,21,"prot50_age",0,-0.0149884962254385,1
0.5,1e-05,21,"prot50_income",0,-0.0221835873867863,1
0.5,1e-05,21,"prot50_child",0.4,0.209425945424604,1
0.5,1e-05,21,"invasive_male",0,-0.174412346586633,1
0.5,1e-05,21,"invasive_age",-0.5,-0.494882906768302,1
0.5,1e-05,21,"invasive_income",0,-0.0038333722153943,1
0.5,1e-05,21,"invasive_child",0,-0.0581346254689394,1
0.5,1e-05,22,"ASC2_male",1,0.900591477543883,1
0.5,1e-05,22,"ASC2_age",0,-0.0269240084264675,1
0.5,1e-05,22,"ASC2_income",0,-0.0414280863653253,1
0.5,1e-05,22,"ASC2_child",-0.8,-0.559938616915309,1
0.5,1e-05,22,"ASC3_male",-0.8,-0.902462368657344,1
0.5,1e-05,22,"ASC3_age",0,1.11816920398534e-05,1
0.5,1e-05,22,"ASC3_income",0,0.000412399297612893,1
0.5,1e-05,22,"ASC3_child",0,0.170461111601703,1
0.5,1e-05,22,"prot25_male",0,0.0652432180490087,1
